operator,city_name,deployment_type,status,lat,long
Airtel,Pasighat,5G NR,Commercial Availability,28.0589676,95.3324944
Airtel,Sekmai Bazar,5G NR,Commercial Availability,24.9461413,93.8810116
Airtel,Baripada,5G NR,Commercial Availability,21.93223,86.75169
Airtel,Malkangiri,5G NR,Commercial Availability,18.34359,81.88253
Airtel,Bhanjanagar,5G NR,Commercial Availability,19.9247124,84.5810104
Airtel,Nuapada,5G NR,Commercial Availability,20.8085208,82.5340241
Airtel,Jagatsinghpur,5G NR,Commercial Availability,20.2593872,86.1660878
Airtel,Jeypore,5G NR,Commercial Availability,18.8587537,82.5720034
Airtel,Nowrangpur,5G NR,Commercial Availability,19.22814,82.54699
Airtel,Pattamundai,5G NR,Commercial Availability,20.58549,86.5661
Airtel,Amritsar,5G NR,Commercial Availability,31.63398,74.87226
Airtel,Neemrana,5G NR,Commercial Availability,27.9921616,76.3856561
Airtel,Dausa,5G NR,Commercial Availability,26.893342,76.3376514
Airtel,Vijaynagar,5G NR,Commercial Availability,22.42243,70.76853
Airtel,Erode,5G NR,Commercial Availability,11.34104,77.71716
Airtel,Puducherry,5G NR,Commercial Availability,11.91386,79.81447
Airtel,Thoothukudi,5G NR,Commercial Availability,8.76417,78.13484
Airtel,Cuddalore,5G NR,Commercial Availability,11.7447,79.76802
Airtel,Nagercoil,5G NR,Commercial Availability,8.18329,77.4119
Airtel,Dindigul,5G NR,Commercial Availability,10.36731,77.98029
Airtel,Thanjavur,5G NR,Commercial Availability,10.787,79.13783
Airtel,Kanchipuram,5G NR,Commercial Availability,12.818259,79.694695
Airtel,Karur,5G NR,Commercial Availability,10.96008,78.0766
Airtel,Thiruvallur,5G NR,Commercial Availability,11.59162,75.67263
Airtel,Palladam,5G NR,Commercial Availability,10.9962313,77.2835582
Airtel,Sulur,5G NR,Commercial Availability,11.0268912,77.1258565
Airtel,Sangareddy,5G NR,Commercial Availability,17.61942,78.08231
Airtel,Yellandu,5G NR,Commercial Availability,17.5915639,80.3216885
Airtel,Kamareddy,5G NR,Commercial Availability,18.3222091,78.3387118
Airtel,Peddapalle,5G NR,Commercial Availability,16.1722391,77.760645
Airtel,Vikarabad,5G NR,Commercial Availability,17.3379216,77.9039857
Airtel,Fatehpur,5G NR,Commercial Availability,25.9250809,80.8009461
Airtel,Basti,5G NR,Commercial Availability,26.7895579,82.7231355
Airtel,Jalaun,5G NR,Commercial Availability,26.1431896,79.3335685
Airtel,Bahraich,5G NR,Commercial Availability,27.5752,81.5954
Airtel,Chitrakoot,5G NR,Commercial Availability,25.2158257,80.9164001
Airtel,Haldia,5G NR,Commercial Availability,22.028124,88.0632655
Airtel,Ranaghat,5G NR,Commercial Availability,23.1738124,88.563677
Airtel,Contai,5G NR,Commercial Availability,21.7805923,87.7448286
Airtel,Krishnanagar,5G NR,Commercial Availability,23.4058481,88.4958935
Airtel,Purulia,5G NR,Commercial Availability,23.33208,86.36521
Airtel,Bangaon,5G NR,Commercial Availability,25.86524,86.51276
Airtel,Bankura,5G NR,Commercial Availability,23.23241,87.0786
Airtel,Kolaghat,5G NR,Commercial Availability,22.4302039,87.8623899
Airtel,Bolpur,5G NR,Commercial Availability,23.661154,87.6962424
Airtel,Panskura,5G NR,Commercial Availability,22.3994709,87.7175073
Airtel,Tamluk,5G NR,Commercial Availability,22.2896984,87.9255933
Airtel,Dafarpur,5G NR,Commercial Availability,24.44411,88.10229
Airtel,Bagnan,5G NR,Commercial Availability,22.46711,87.97023
Airtel,Bara Suzapur,5G NR,Commercial Availability,24.90545,88.09374
Airtel,Kalikapur Barasat,5G NR,Commercial Availability,22.22059,88.44645
Airtel,Kargil,5G NR,Commercial Availability,24.40269,81.79511
Airtel,Leh,5G NR,Commercial Availability,34.15259,77.57705
Airtel,Addanki,5G NR,Commercial Availability,15.8110285,79.9737896
Airtel,Amadalavalasa,5G NR,Commercial Availability,18.4111443,83.8993345
Airtel,Ananthapur,5G NR,Commercial Availability,19.5048853,78.4309345
Airtel,Avanigadda,5G NR,Commercial Availability,16.0193432,80.9150772
Airtel,Banaganapalle,5G NR,Commercial Availability,15.3205734,78.224988
Airtel,Bapatla,5G NR,Commercial Availability,15.9052608,80.4680501
Airtel,Bhimavaram,5G NR,Commercial Availability,16.54489,81.52124
Airtel,Bobbili,5G NR,Commercial Availability,18.5748202,83.3522594
Airtel,Chimakurthi,5G NR,Commercial Availability,15.5850996,79.8663517
Airtel,Chinnur,5G NR,Commercial Availability,13.2172328,78.7576692
Airtel,Chintalapudi,5G NR,Commercial Availability,17.0687339,80.9848668
Airtel,Chittoor,5G NR,Commercial Availability,13.21718,79.10033
Airtel,Chodavaram,5G NR,Commercial Availability,17.8296788,82.9344845
Airtel,Cuddapah,5G NR,Commercial Availability,14.4956602,78.8349278
Airtel,Gangalakurru,5G NR,Commercial Availability,16.6096089,81.9550836
Airtel,Giddalur,5G NR,Commercial Availability,15.3784042,78.9265231
Airtel,Gorantla,5G NR,Commercial Availability,15.6326983,77.8363934
Airtel,Jaggaiahpet,5G NR,Commercial Availability,19.2090738,79.5863071
Airtel,Jammalamadugu,5G NR,Commercial Availability,14.8473457,78.382172
Airtel,Kamalapuram,5G NR,Commercial Availability,15.3509398,77.9382073
Airtel,Kanchikacherla,5G NR,Commercial Availability,16.6854614,80.392076
Airtel,Kanigiri,5G NR,Commercial Availability,15.4064336,79.5066283
Airtel,Kesarapalle,5G NR,Commercial Availability,16.5215459,80.7782295
Airtel,Kodumur,5G NR,Commercial Availability,15.6831702,77.7719739
Airtel,Kothakota,5G NR,Commercial Availability,16.3806119,77.9398656
Airtel,Kothapeta,5G NR,Commercial Availability,18.5175747,84.1473498
Airtel,Kotikalapudi,5G NR,Commercial Availability,15.7748011,79.951153
Airtel,Kovvur,5G NR,Commercial Availability,17.0166272,81.7324266
Airtel,Koyyalagudem,5G NR,Commercial Availability,17.4928214,81.6110935
Airtel,Kuppam,5G NR,Commercial Availability,12.7452259,78.344331
Airtel,Machavaram,5G NR,Commercial Availability,16.5706253,79.8665023
Airtel,Macherla,5G NR,Commercial Availability,16.4761106,79.4364146
Airtel,Machilipatnam,5G NR,Commercial Availability,16.19055,81.13615
Airtel,Madakasira,5G NR,Commercial Availability,13.9405457,77.272588
Airtel,Mummidivaram,5G NR,Commercial Availability,16.6442013,82.1078855
Airtel,Munganda,5G NR,Commercial Availability,16.598978,81.917296
Airtel,Mylavaram,5G NR,Commercial Availability,16.7612039,80.6418168
Airtel,Nandikotkur,5G NR,Commercial Availability,15.8562,78.27
Airtel,Narasannapeta,5G NR,Commercial Availability,18.4150974,84.0446974
Airtel,Narsipatnam,5G NR,Commercial Availability,17.6711811,82.6124371
Airtel,Pedana,5G NR,Commercial Availability,16.2608449,81.1522283
Airtel,Peddapuram,5G NR,Commercial Availability,17.0756029,82.14331
Airtel,Penamaluru,5G NR,Commercial Availability,16.4630939,80.7186115
Airtel,Penukonda,5G NR,Commercial Availability,14.0846808,77.5966537
Airtel,Piduguralla,5G NR,Commercial Availability,16.480614,79.8892261
Airtel,Pithapuram,5G NR,Commercial Availability,17.1133426,82.2543331
Airtel,Podili,5G NR,Commercial Availability,15.6060134,79.6114995
Airtel,Ponnur,5G NR,Commercial Availability,16.0683776,80.5522462
Airtel,Proddatur,5G NR,Commercial Availability,14.74919,78.55316
Airtel,Punganur,5G NR,Commercial Availability,10.7863888,78.6336672
Airtel,Rajahmundry,5G NR,Commercial Availability,17.0050454,81.7804732
Airtel,Rajampet,5G NR,Commercial Availability,14.1935867,79.1585757
Airtel,Repalle,5G NR,Commercial Availability,16.0192816,80.8314567
Airtel,Siddaram,5G NR,Commercial Availability,17.1769748,80.8355248
Airtel,Srungavarapukota,5G NR,Commercial Availability,18.1110909,83.1399748
Airtel,Sullurpeta,5G NR,Commercial Availability,13.70129,80.0206976
Airtel,Tadepalli,5G NR,Commercial Availability,16.8441875,81.4953941
Airtel,Tanuku,5G NR,Commercial Availability,16.75717,81.67996
Airtel,Thallapalle,5G NR,Commercial Availability,16.5014379,78.4390395
Airtel,Thumukunta,5G NR,Commercial Availability,17.5649983,78.5545036
Airtel,Tirumala,5G NR,Commercial Availability,13.67818,79.35219
Airtel,Tummalapalem,5G NR,Commercial Availability,17.8521232,82.6984485
Airtel,Upmaka Agraharam,5G NR,Commercial Availability,17.3992005,82.7181248
Airtel,Utukur,5G NR,Commercial Availability,14.1764139,79.1829196
Airtel,Vandrangi,5G NR,Commercial Availability,18.3581299,83.7451081
Airtel,Vempalle,5G NR,Commercial Availability,14.3663927,78.4560277
Airtel,Vinukonda,5G NR,Commercial Availability,16.05684,79.74533
Airtel,Vizag,5G NR,Commercial Availability,17.7231276,83.3012842
Airtel,Yerraguntla,5G NR,Commercial Availability,14.6371546,78.5395099
Airtel,Bhalukpong,5G NR,Commercial Availability,27.0137235,92.6358068
Airtel,Deomali,5G NR,Commercial Availability,27.1959185,95.4642398
Airtel,Abhayapuri,5G NR,Commercial Availability,26.334307,90.6669044
Airtel,Amguri,5G NR,Commercial Availability,26.8098175,94.5249646
Airtel,BAHARI,5G NR,Commercial Availability,26.2570007,91.137184
Airtel,Barpeta,5G NR,Commercial Availability,26.3257824,91.0075712
Airtel,BIJNI,5G NR,Commercial Availability,26.4969244,90.7014587
Airtel,Biswanath,5G NR,Commercial Availability,24.8544584,91.7441956
Airtel,Chariali,5G NR,Commercial Availability,26.7203673,93.14289738
Airtel,Dhekiajuli,5G NR,Commercial Availability,26.7063,92.4823
Airtel,Digboi,5G NR,Commercial Availability,27.3956145,95.614868
Airtel,Duliajan,5G NR,Commercial Availability,27.3559134,95.3192307
Airtel,Hailakandi,5G NR,Commercial Availability,24.6847623,92.5645005
Airtel,Jonai,5G NR,Commercial Availability,27.8291446,95.2234184
Airtel,Joypur,5G NR,Commercial Availability,27.2681601,95.3895606
Airtel,Kokrajhar,5G NR,Commercial Availability,26.4003745,90.2710412
Airtel,Road,5G NR,Commercial Availability,26.5048418,90.9667636
Airtel,Sarupathar,5G NR,Commercial Availability,26.1958971,93.8635826
Airtel,SIBSAGAR,5G NR,Commercial Availability,26.9834936,94.6394226
Airtel,Silapathar,5G NR,Commercial Availability,27.5893833,94.7255857
Airtel,Teok,5G NR,Commercial Availability,26.8349054,94.4179545
Airtel,Tihu,5G NR,Commercial Availability,26.4719798,91.2678174
Airtel,Udalguri,5G NR,Commercial Availability,26.7503815,92.0977245
Airtel,Anwari,5G NR,Commercial Availability,16.1615461,76.7442832
Airtel,Arwal,5G NR,Commercial Availability,25.24324,84.662895
Airtel,Bagaha,5G NR,Commercial Availability,27.0979483,84.0893554
Airtel,Bairgania,5G NR,Commercial Availability,26.7400904,85.2754564
Airtel,Bakhri,5G NR,Commercial Availability,25.6001555,86.2558659
Airtel,Bakhtiarpur,5G NR,Commercial Availability,25.7244622,86.5951368
Airtel,Balia,5G NR,Commercial Availability,25.4234048,86.313751
Airtel,Banka,5G NR,Commercial Availability,24.8810826,86.9197693
Airtel,Barahiya,5G NR,Commercial Availability,25.2861994,86.0201258
Airtel,Barauli,5G NR,Commercial Availability,26.3878716,84.5847702
Airtel,Barbigha,5G NR,Commercial Availability,25.2183873,85.7365083
Airtel,Behea,5G NR,Commercial Availability,25.5626909,84.4528913
Airtel,Belsand,5G NR,Commercial Availability,26.4422611,85.4006159
Airtel,Benipur,5G NR,Commercial Availability,26.0623441,86.1440027
Airtel,Bikramganj,5G NR,Commercial Availability,25.2219788,84.2653139
Airtel,Birpur,5G NR,Commercial Availability,25.5187612,86.0839319
Airtel,Dalsinghsarai,5G NR,Commercial Availability,25.6682672,85.8370292
Airtel,Dighwara,5G NR,Commercial Availability,25.7434481,85.0010412
Airtel,Gobindpur,5G NR,Commercial Availability,24.7818995,85.6904579
Airtel,Hanspura,5G NR,Commercial Availability,27.4840794,75.6228661
Airtel,Hathua,5G NR,Commercial Availability,26.3631011,84.297561
Airtel,Hisua,5G NR,Commercial Availability,24.8374293,85.4195345
Airtel,Hussainganj,5G NR,Commercial Availability,26.1442471,84.3182123
Airtel,Jagdishpur,5G NR,Commercial Availability,25.1204395,86.9835617
Airtel,Jehanabad,5G NR,Commercial Availability,25.2113384,84.9873701
Airtel,Jogabani,5G NR,Commercial Availability,26.398946,87.2641954
Airtel,Kaler,5G NR,Commercial Availability,25.1172717,84.4958925
Airtel,Kasba,5G NR,Commercial Availability,25.8571073,87.538271
Airtel,Madhuban,5G NR,Commercial Availability,26.4414585,85.1365386
Airtel,Mairwa,5G NR,Commercial Availability,26.2366547,84.1505195
Airtel,Makhdumpur,5G NR,Commercial Availability,25.0723668,84.9730193
Airtel,Maner,5G NR,Commercial Availability,25.6466488,84.8763388
Airtel,Manihari,5G NR,Commercial Availability,25.3413879,87.6195074
Airtel,Mansi,5G NR,Commercial Availability,25.511937,86.5530737
Airtel,Mehsi,5G NR,Commercial Availability,26.3582072,85.1134997
Airtel,Mirganj,5G NR,Commercial Availability,26.365964,84.3373624
Airtel,Motipur,5G NR,Commercial Availability,26.2619669,85.116148
Airtel,Murliganj,5G NR,Commercial Availability,25.8973419,86.9915455
Airtel,Nabinagar,5G NR,Commercial Availability,24.6074309,84.1249954
Airtel,Narkatiaganj,5G NR,Commercial Availability,27.102923,84.4646072
Airtel,Nasriganj,5G NR,Commercial Availability,25.0507668,84.327549
Airtel,Naubatpur,5G NR,Commercial Availability,25.4990595,84.9609098
Airtel,Nokha,5G NR,Commercial Availability,25.1047738,84.1184016
Airtel,Obra,5G NR,Commercial Availability,24.8888812,84.3727553
Airtel,Piro,5G NR,Commercial Availability,25.3319049,84.4031976
Airtel,Rajauli,5G NR,Commercial Availability,24.644693,85.4973193
Airtel,Revelganj,5G NR,Commercial Availability,25.7846684,84.6447511
Airtel,Sahebganj,5G NR,Commercial Availability,26.2979358,84.9280071
Airtel,Satghara,5G NR,Commercial Availability,30.9163857,73.5135377
Airtel,Sheikhpura,5G NR,Commercial Availability,25.139584,85.8381996
Airtel,Silao,5G NR,Commercial Availability,25.0809002,85.4278348
Airtel,Tarapur,5G NR,Commercial Availability,25.0922062,86.6620874
Airtel,Warisaliganj,5G NR,Commercial Availability,25.0167067,85.6398857
Airtel,Korba,5G NR,Commercial Availability,22.35945,82.75006
Airtel,Adalaj,5G NR,Commercial Availability,23.1646919,72.5821046
Airtel,Amboli,5G NR,Commercial Availability,28.7782095,95.9006268
Airtel,Anjar,5G NR,Commercial Availability,23.1160913,70.02909753
Airtel,Aslali,5G NR,Commercial Availability,22.9163581,72.59217572
Airtel,Atali,5G NR,Commercial Availability,25.8787627,74.476726
Airtel,Balasinor,5G NR,Commercial Availability,22.9561711,73.3370129
Airtel,Bantwa,5G NR,Commercial Availability,21.4885427,70.0765339
Airtel,Bardoli,5G NR,Commercial Availability,21.1220023,73.1135988
Airtel,Barwala,5G NR,Commercial Availability,29.36419,75.90568
Airtel,Bavla,5G NR,Commercial Availability,22.8278859,72.3684741
Airtel,Bhachau,5G NR,Commercial Availability,23.2977,70.3459
Airtel,Bhilad,5G NR,Commercial Availability,20.2753937,72.8814029
Airtel,Bilimora,5G NR,Commercial Availability,20.7671693,72.9693451
Airtel,Boriavi,5G NR,Commercial Availability,22.6097701,72.9325562
Airtel,Borsad,5G NR,Commercial Availability,22.4094019,72.905252
Airtel,Chadotar,5G NR,Commercial Availability,24.1923649,72.3787414
Airtel,Chhapi,5G NR,Commercial Availability,23.7915494,73.5411715
Airtel,Chhota Udaipur,5G NR,Commercial Availability,22.3048632,74.0126186
Airtel,Chikhli,5G NR,Commercial Availability,20.7581399,73.0598983
Airtel,Chotila,5G NR,Commercial Availability,22.4243903,71.1992399
Airtel,Chudva,5G NR,Commercial Availability,23.1400443,70.1830244
Airtel,Dabhoi,5G NR,Commercial Availability,22.1336175,73.4201004
Airtel,Dahej,5G NR,Commercial Availability,21.7118382,72.5898083
Airtel,Dahod,5G NR,Commercial Availability,22.83793,74.25315
Airtel,Dapada,5G NR,Commercial Availability,20.1831171,73.027958
Airtel,Deesa,5G NR,Commercial Availability,24.2594977,72.1803348
Airtel,Dhandhuka,5G NR,Commercial Availability,22.3816365,71.9791414
Airtel,Dhanera,5G NR,Commercial Availability,24.5078597,72.0234504
Airtel,Dhari,5G NR,Commercial Availability,21.3280712,71.0262213
Airtel,Dhola,5G NR,Commercial Availability,21.8185988,71.74016407
Airtel,Dhoraji,5G NR,Commercial Availability,21.734812,70.4491538
Airtel,Dhrab,5G NR,Commercial Availability,22.8341773,69.6804428
Airtel,Dhrangadhra,5G NR,Commercial Availability,22.9914292,71.4663753
Airtel,Dungra,5G NR,Commercial Availability,29.4321017,79.8971273
Airtel,Dwarka,5G NR,Commercial Availability,22.2471009,68.9742446
Airtel,Gadhada,5G NR,Commercial Availability,21.9682625,71.5769241
Airtel,Gandhipura,5G NR,Commercial Availability,12.9712593,77.7549625
Airtel,Ganpatpura,5G NR,Commercial Availability,22.0604248,73.1916983
Airtel,Gariadhar,5G NR,Commercial Availability,21.5385705,71.5792958
Airtel,Ghumasan,5G NR,Commercial Availability,23.3486121,72.4427349
Airtel,Godhra,5G NR,Commercial Availability,22.7788,73.61428
Airtel,Hajira,5G NR,Commercial Availability,22.8403869,69.3516683
Airtel,Halol,5G NR,Commercial Availability,22.5058547,73.4715851
Airtel,Himatnagar,5G NR,Commercial Availability,23.61477,73.03052
Airtel,Jagana,5G NR,Commercial Availability,24.1250518,72.4240752
Airtel,Jambusar,5G NR,Commercial Availability,22.0514367,72.8069758
Airtel,Jarod,5G NR,Commercial Availability,23.924132,77.8905225
Airtel,Jasdan,5G NR,Commercial Availability,22.0399,71.2046
Airtel,Jetpur,5G NR,Commercial Availability,21.7543725,70.6189391
Airtel,Kadi,5G NR,Commercial Availability,23.2969449,72.3306381
Airtel,Kalavad,5G NR,Commercial Availability,22.2143736,70.3834253
Airtel,Kamrej,5G NR,Commercial Availability,21.2797773,72.948269
Airtel,Kapadvanj,5G NR,Commercial Availability,23.0232402,73.0727531
Airtel,Karanj,5G NR,Commercial Availability,23.3335082,76.0946559
Airtel,Karjan,5G NR,Commercial Availability,21.3071902,73.0086542
Airtel,Keshod,5G NR,Commercial Availability,21.30113,70.2524024
Airtel,Khambhat,5G NR,Commercial Availability,22.3166806,72.6243126
Airtel,Kheda,5G NR,Commercial Availability,22.7507759,72.6847314
Airtel,Khedbrahma,5G NR,Commercial Availability,24.0310797,73.0484074
Airtel,Kheralu,5G NR,Commercial Availability,23.8851474,72.6172316
Airtel,Khodiyar,5G NR,Commercial Availability,23.06384,72.5430733
Airtel,Kim,5G NR,Commercial Availability,21.4037337,72.9237693
Airtel,Kolavada,5G NR,Commercial Availability,15.3417606,75.4205464
Airtel,Kosamba,5G NR,Commercial Availability,21.4666151,72.9518617
Airtel,Kotda,5G NR,Commercial Availability,24.3568612,73.1797385
Airtel,Mangrol,5G NR,Commercial Availability,21.575642,72.8565391
Airtel,Mansa,5G NR,Commercial Availability,23.425103,72.6583024
Airtel,Modasa,5G NR,Commercial Availability,23.46287,73.29994
Airtel,Mogar,5G NR,Commercial Availability,22.521442,73.0199469
Airtel,Nagalpar Moti,5G NR,Commercial Availability,23.1096151,69.9899482
Airtel,Nari,5G NR,Commercial Availability,23.318415,69.464364
Airtel,Navli,5G NR,Commercial Availability,22.5010009,72.9609211
Airtel,Nugar,5G NR,Commercial Availability,23.5977044,72.3175427
Airtel,Padra,5G NR,Commercial Availability,22.2411191,73.0857027
Airtel,Palej,5G NR,Commercial Availability,21.9219251,73.0754132
Airtel,Pardi,5G NR,Commercial Availability,20.5116135,72.9410127
Airtel,Petlad,5G NR,Commercial Availability,22.4770467,72.8003365
Airtel,Pipli,5G NR,Commercial Availability,22.388001,72.2363123
Airtel,Por,5G NR,Commercial Availability,22.137605,73.1872916
Airtel,Porbandar,5G NR,Commercial Availability,21.64171,69.62927
Airtel,Prantij,5G NR,Commercial Availability,23.39009355,72.83209868
Airtel,Radhanpur,5G NR,Commercial Availability,23.8315668,71.6103884
Airtel,Rajoda,5G NR,Commercial Availability,27.2706327,74.1667914
Airtel,Rajpur,5G NR,Commercial Availability,23.8024128,72.1206362
Airtel,Rajula,5G NR,Commercial Availability,21.038617,71.4438845
Airtel,Randheja,5G NR,Commercial Availability,23.2917067,72.6380728
Airtel,Rapar,5G NR,Commercial Availability,23.57215,70.6465877
Airtel,Ratanpur,5G NR,Commercial Availability,22.735063,72.710266
Airtel,Sanand,5G NR,Commercial Availability,22.9924509,72.3825613
Airtel,Sanjan,5G NR,Commercial Availability,20.19184,72.8185509
Airtel,Sankarda,5G NR,Commercial Availability,25.3615701,75.6302315
Airtel,Sari,5G NR,Commercial Availability,22.817268,70.8190024
Airtel,Savarkundla,5G NR,Commercial Availability,21.3394524,71.3082758
Airtel,Savli,5G NR,Commercial Availability,22.562511,73.2230996
Airtel,Sidhpur,5G NR,Commercial Availability,22.10390075,69.46479455
Airtel,Sikka,5G NR,Commercial Availability,22.4290087,69.8432372
Airtel,Sojitra,5G NR,Commercial Availability,22.5391166,72.7192782
Airtel,Talaja,5G NR,Commercial Availability,21.3545788,72.0368814
Airtel,Talod,5G NR,Commercial Availability,23.3530428,72.9510592
Airtel,Telav,5G NR,Commercial Availability,22.9830383,72.4352211
Airtel,Thara,5G NR,Commercial Availability,32.6325174,76.0012936
Airtel,Tharad,5G NR,Commercial Availability,24.3897272,71.6292685
Airtel,Thasra,5G NR,Commercial Availability,22.7971776,73.2100076
Airtel,Thawar,5G NR,Commercial Availability,30.6067582,73.5624834
Airtel,Umra,5G NR,Commercial Availability,27.4338988,77.3714948
Airtel,Umreth,5G NR,Commercial Availability,22.6990518,73.115045
Airtel,Unjha,5G NR,Commercial Availability,23.8042717,72.3912763
Airtel,Upleta,5G NR,Commercial Availability,21.7427316,70.2820025
Airtel,Vadali,5G NR,Commercial Availability,23.9411124,73.0403755
Airtel,Vadsar,5G NR,Commercial Availability,23.3424339,68.7771935
Airtel,Valan,5G NR,Commercial Availability,19.449711,74.7573832
Airtel,Vasona,5G NR,Commercial Availability,20.2058003,73.0261214
Airtel,Vav,5G NR,Commercial Availability,24.363947,71.5123139
Airtel,Viramgam,5G NR,Commercial Availability,23.1224522,72.0483946
Airtel,Visavadar,5G NR,Commercial Availability,21.3417058,70.7534299
Airtel,Visnagar,5G NR,Commercial Availability,23.7036823,72.5404601
Airtel,Vyara,5G NR,Commercial Availability,21.11256,73.38855
Airtel,Barara,5G NR,Commercial Availability,30.2142228,77.0383644
Airtel,Cheeka,5G NR,Commercial Availability,30.048095,76.3338623
Airtel,Dadlana,5G NR,Commercial Availability,29.4931556,76.8943361
Airtel,Fatehabad,5G NR,Commercial Availability,29.50772,75.45195
Airtel,Ganaur,5G NR,Commercial Availability,30.2713546,76.48525
Airtel,Indri,5G NR,Commercial Availability,29.8789408,77.0520633
Airtel,Ismailabad,5G NR,Commercial Availability,30.1305996,71.3525951
Airtel,Jind,5G NR,Commercial Availability,29.32112,76.30583
Airtel,Kaithal,5G NR,Commercial Availability,29.78567,76.39845
Airtel,Mullana,5G NR,Commercial Availability,30.2750178,77.04839547
Airtel,Nilokheri,5G NR,Commercial Availability,29.8397737,76.9318026
Airtel,Pinjore,5G NR,Commercial Availability,30.8042411,76.9149498
Airtel,Pundri,5G NR,Commercial Availability,29.7607616,76.5590514
Airtel,Ratia,5G NR,Commercial Availability,29.6850736,75.5732425
Airtel,Safidon,5G NR,Commercial Availability,29.4047614,76.6599089
Airtel,Tohana,5G NR,Commercial Availability,32.404704,75.1002207
Airtel,Uchana,5G NR,Commercial Availability,29.7387917,76.9687956
Airtel,Yamunanagar,5G NR,Commercial Availability,30.1231349,77.286329
Airtel,Aleo,5G NR,Commercial Availability,32.2284073,77.1977527
Airtel,Amb,5G NR,Commercial Availability,31.6852327,76.1175499
Airtel,Badripur,5G NR,Commercial Availability,31.7898504,73.6047557
Airtel,Bajaura,5G NR,Commercial Availability,31.8469249,77.1610755
Airtel,Bhatawali,5G NR,Commercial Availability,27.2362012,77.281394
Airtel,Devinagar,5G NR,Commercial Availability,30.2197773,76.4952399
Airtel,Gagret,5G NR,Commercial Availability,31.6620976,76.0624707
Airtel,Indora,5G NR,Commercial Availability,32.1379,75.6900501
Airtel,Joginder Nagar,5G NR,Commercial Availability,31.9901487,76.7929928
Airtel,Kala Amb,5G NR,Commercial Availability,32.0131069,76.6687667
Airtel,Kalri,5G NR,Commercial Availability,32.9433369,73.538612
Airtel,Kather,5G NR,Commercial Availability,31.6717647,77.284864
Airtel,Kishanpura,5G NR,Commercial Availability,26.7026028,75.6272006
Airtel,Mehatpur,5G NR,Commercial Availability,31.4089781,76.3464244
Airtel,Nihalgarh,5G NR,Commercial Availability,30.956207,75.1200642
Airtel,Paonta,5G NR,Commercial Availability,30.4384439,77.6211774
Airtel,Parwanoo,5G NR,Commercial Availability,30.8421747,76.95351969
Airtel,Rehan,5G NR,Commercial Availability,32.689983,74.2965221
Airtel,Rewalsar,5G NR,Commercial Availability,31.6324806,76.8332983
Airtel,Sahib,5G NR,Commercial Availability,30.4384439,77.6211774
Airtel,Sultanpur,5G NR,Commercial Availability,31.9639503,77.1101403
Airtel,Theog,5G NR,Commercial Availability,31.1198924,77.358982
Airtel,Bhalwal,5G NR,Commercial Availability,32.2710743,72.896564
Airtel,Doda,5G NR,Commercial Availability,33.1449112,75.5473969
Airtel,Ganderbal,5G NR,Commercial Availability,34.1913902,74.7962566
Airtel,Gano Pora,5G NR,Commercial Availability,33.7169481,74.8568038
Airtel,Hatta,5G NR,Commercial Availability,21.723185,80.2740955
Airtel,Jagti,5G NR,Commercial Availability,25.3257182,77.8121173
Airtel,Jourian,5G NR,Commercial Availability,32.8331454,74.5779955
Airtel,Kharian,5G NR,Commercial Availability,32.8100237,73.8663245
Airtel,Khrew,5G NR,Commercial Availability,34.0198524,74.9995393
Airtel,Lal Pora,5G NR,Commercial Availability,34.5437028,74.4657575
Airtel,Mattan,5G NR,Commercial Availability,33.7625855,75.2099476
Airtel,Nagrota,5G NR,Commercial Availability,33.0886562,75.6371891
Airtel,Noorpora,5G NR,Commercial Availability,33.9027935,75.0400991
Airtel,Pahalgam,5G NR,Commercial Availability,34.0322048,75.3226479
Airtel,Panzgam,5G NR,Commercial Availability,34.4842647,74.0728136
Airtel,Pulwama,5G NR,Commercial Availability,33.8756947,74.9003129
Airtel,Punch,5G NR,Commercial Availability,33.7670004,74.0957143
Airtel,Purana,5G NR,Commercial Availability,24.3134483,79.9741478
Airtel,Ramban,5G NR,Commercial Availability,33.2387042,75.2404448
Airtel,Sherpur,5G NR,Commercial Availability,28.040357,76.7628479
Airtel,Singhpora,5G NR,Commercial Availability,34.1944593,74.4556063
Airtel,Sunderbani,5G NR,Commercial Availability,33.0499685,74.4877338
Airtel,Tanda,5G NR,Commercial Availability,33.057666,74.4361496
Airtel,Tangdhar,5G NR,Commercial Availability,34.3979159,73.861331
Airtel,Thanamandi,5G NR,Commercial Availability,33.5388331,74.3683355
Airtel,Bachra,5G NR,Commercial Availability,23.6905539,85.0711288
Airtel,Basukinath,5G NR,Commercial Availability,24.3896138,87.0702427
Airtel,Bishrampur,5G NR,Commercial Availability,24.2530099,83.9250112
Airtel,Borio,5G NR,Commercial Availability,25.0283191,87.59375408
Airtel,Chandwa,5G NR,Commercial Availability,23.675631,84.7399858
Airtel,Chatra,5G NR,Commercial Availability,24.2056663,84.8707742
Airtel,Chauparan,5G NR,Commercial Availability,24.3869745,85.2531963
Airtel,Domchanch,5G NR,Commercial Availability,24.474848,85.6921282
Airtel,Godda,5G NR,Commercial Availability,24.8269822,87.212476
Airtel,Hazaribag,5G NR,Commercial Availability,23.9924352,85.3616252
Airtel,Isri,5G NR,Commercial Availability,23.9852724,86.0292792
