operator,city_name,deployment_type,status,lat,long
Reliance Jio,Pipri,5G NR,Commercial Availability,20.7753598,76.4781556
Reliance Jio,Ratnagiri,5G NR,Commercial Availability,16.9933521,73.2954371
Reliance Jio,Sangameshwar,5G NR,Commercial Availability,17.1716236,73.5354629
Reliance Jio,Sangamner,5G NR,Commercial Availability,19.5663367,74.2112649
Reliance Jio,Sangli Miraj Kupwad,5G NR,Commercial Availability,16.8502534,74.5948885
Reliance Jio,Shegaon,5G NR,Commercial Availability,20.7961403,76.6930662
Reliance Jio,Shelar,5G NR,Commercial Availability,19.9434808,74.4109189
Reliance Jio,Shivani,5G NR,Commercial Availability,21.01493475,79.88409713
Reliance Jio,Shivar,5G NR,Commercial Availability,20.69710055,77.05324304
Reliance Jio,Shrirampur,5G NR,Commercial Availability,19.8861948,74.2275374
Reliance Jio,Soyagaon,5G NR,Commercial Availability,20.4408982,75.98859516
Reliance Jio,Tamgaon,5G NR,Commercial Availability,21.0211298,76.67330362
Reliance Jio,Thane,5G NR,Commercial Availability,19.21833,72.97809
Reliance Jio,Udgir,5G NR,Commercial Availability,18.39429,77.1126
Reliance Jio,Ujalaiwadi,5G NR,Commercial Availability,16.6646285,74.2706915
Reliance Jio,Ulhasnagar,5G NR,Commercial Availability,19.2227363,73.1657782
Reliance Jio,Umari Pr. Akola,5G NR,Commercial Availability,20.70718195,77.02461368
Reliance Jio,Uran,5G NR,Commercial Availability,18.8808,72.9386
Reliance Jio,Vadghar,5G NR,Commercial Availability,18.0359532,73.5909319
Reliance Jio,Wadi,5G NR,Commercial Availability,20.735191,76.57288268
Reliance Jio,Wagholi,5G NR,Commercial Availability,21.196801,77.9238207
Reliance Jio,Walwadi,5G NR,Commercial Availability,20.7250701,75.1996135
Reliance Jio,Washim,5G NR,Commercial Availability,20.1029211,77.1353872
Reliance Jio,Yavatmal,5G NR,Commercial Availability,20.38879,78.12041
Reliance Jio,Yerkheda,5G NR,Commercial Availability,20.4714258,79.1475409
Reliance Jio,Yewalewadi,5G NR,Commercial Availability,18.4358283,73.8963635
Reliance Jio,Jiribam,5G NR,Commercial Availability,24.8087217,93.1143992
Reliance Jio,Mayang Imphal,5G NR,Commercial Availability,24.6108831,93.8875401
Reliance Jio,Nambol,5G NR,Commercial Availability,24.7150244,93.83543
Reliance Jio,Wangoi,5G NR,Commercial Availability,24.6743619,93.9006239
Reliance Jio,Cherrapunjee,5G NR,Commercial Availability,25.2777336,91.7292416
Reliance Jio,Jowai,5G NR,Commercial Availability,25.4434703,92.1973181
Reliance Jio,Nongmynsong,5G NR,Commercial Availability,25.5884615,91.9124711
Reliance Jio,Nongthymmai,5G NR,Commercial Availability,25.2492119,91.733151
Reliance Jio,Lengpui,5G NR,Commercial Availability,23.8314147,92.6287719
Reliance Jio,Vairengte,5G NR,Commercial Availability,24.4956623,92.7604866
Reliance Jio,Rangapahar,5G NR,Commercial Availability,25.8557093,93.7051633
Reliance Jio,Balagoda (Bolani),5G NR,Commercial Availability,22.1131283,85.3364432
Reliance Jio,Baleshwar,5G NR,Commercial Availability,21.5017098,86.9216712
Reliance Jio,Barbil,5G NR,Commercial Availability,22.1118877,85.3868485
Reliance Jio,Bargarh,5G NR,Commercial Availability,21.33323,83.61889
Reliance Jio,Belpahar,5G NR,Commercial Availability,21.8232178,83.8507032
Reliance Jio,Brajarajnagar,5G NR,Commercial Availability,21.826103,83.9194876
Reliance Jio,Buguda,5G NR,Commercial Availability,19.812946,84.789743
Reliance Jio,Choudwar,5G NR,Commercial Availability,20.5276823,85.910155
Reliance Jio,Dhenkanal,5G NR,Commercial Availability,20.65035,85.59722
Reliance Jio,Ghantapada,5G NR,Commercial Availability,20.4817472,85.0403472
Reliance Jio,Jalda,5G NR,Commercial Availability,22.1898264,84.8444812
Reliance Jio,Jatani,5G NR,Commercial Availability,20.1617378,85.7052429
Reliance Jio,Kendrapara,5G NR,Commercial Availability,20.49691,86.42885
Reliance Jio,Kendujhar,5G NR,Commercial Availability,21.6376203,85.6088638
Reliance Jio,Khaliapali,5G NR,Commercial Availability,21.398138,83.7642395
Reliance Jio,Ozhukarai,5G NR,Commercial Availability,11.9414045,79.8064577
Reliance Jio,Villianur,5G NR,Commercial Availability,11.9132643,79.7550761
Reliance Jio,Adampur,5G NR,Commercial Availability,31.4310724,75.7161526
Reliance Jio,Batala,5G NR,Commercial Availability,31.8193025,75.1999941
Reliance Jio,Bhamian Kalan,5G NR,Commercial Availability,30.9176842,75.9406476
Reliance Jio,Bhattian,5G NR,Commercial Availability,31.4691553,75.8982324
Reliance Jio,Chachoki,5G NR,Commercial Availability,31.1964786,75.7741856
Reliance Jio,Firozpur,5G NR,Commercial Availability,30.9611784,74.6092483
Reliance Jio,Gill,5G NR,Commercial Availability,30.7484498,74.8940075
Reliance Jio,Gobindgarh,5G NR,Commercial Availability,30.1770573,74.2550817
Reliance Jio,Gurdaspur,5G NR,Commercial Availability,32.0419134,75.4001677
Reliance Jio,Hussainpur,5G NR,Commercial Availability,31.1494028,75.4630709
Reliance Jio,Jagraon,5G NR,Commercial Availability,30.8041704,75.4753645
Reliance Jio,Kapurthala,5G NR,Commercial Availability,31.3815015,75.3843769
Reliance Jio,Khothran,5G NR,Commercial Availability,31.201276,75.8006858
Reliance Jio,Mamun,5G NR,Commercial Availability,30.6630573,74.2957475
Reliance Jio,Mirpur,5G NR,Commercial Availability,30.4925048,76.500206
Reliance Jio,Moga,5G NR,Commercial Availability,30.8223408,75.1730967
Reliance Jio,Mubarakpur,5G NR,Commercial Availability,31.1596619,76.1232095
Reliance Jio,Nangli,5G NR,Commercial Availability,31.6861441,74.8872757
Reliance Jio,Nilpur,5G NR,Commercial Availability,30.4689087,76.5786767
Reliance Jio,Raja Sansi,5G NR,Commercial Availability,31.7197333,74.8004741
Reliance Jio,Rajpura,5G NR,Commercial Availability,30.4776857,76.5937658
Reliance Jio,S.A.S. Nagar (Mohali),5G NR,Commercial Availability,30.7041168,76.7176885
Reliance Jio,Sahnewal,5G NR,Commercial Availability,30.8402061,75.983601
Reliance Jio,Sanaur,5G NR,Commercial Availability,30.3016735,76.4569821
Reliance Jio,Sansarpur,5G NR,Commercial Availability,31.2705779,75.6205881
Reliance Jio,Sohana,5G NR,Commercial Availability,30.6879593,76.7062746
Reliance Jio,Sujanpur,5G NR,Commercial Availability,32.31549,75.606966
Reliance Jio,Akedadoongar,5G NR,Commercial Availability,27.0173843,75.8084106
Reliance Jio,Balotra,5G NR,Commercial Availability,25.834763,72.2410908
Reliance Jio,Baran,5G NR,Commercial Availability,25.0981904,76.5169876
Reliance Jio,Bari,5G NR,Commercial Availability,24.38296455,73.55338019
Reliance Jio,Barmer,5G NR,Commercial Availability,25.745304,71.3998217
Reliance Jio,Beawar,5G NR,Commercial Availability,26.0992137,74.3127044
Reliance Jio,Bharatpur,5G NR,Commercial Availability,27.2154447,77.4986962
Reliance Jio,Bhuwana,5G NR,Commercial Availability,24.6953795,71.5087223
Reliance Jio,Chomu,5G NR,Commercial Availability,27.1725,75.7215
Reliance Jio,Dhaulpur,5G NR,Commercial Availability,26.7010642,77.896749
Reliance Jio,Fatehpur,5G NR,Commercial Availability,25.9250809,80.8009461
Reliance Jio,Ganganagar,5G NR,Commercial Availability,29.9049489,73.87929341
Reliance Jio,Hindaun,5G NR,Commercial Availability,26.7325006,77.0363121
Reliance Jio,Jhalawar,5G NR,Commercial Availability,24.5931704,76.1664528
Reliance Jio,Makrana,5G NR,Commercial Availability,27.0388103,74.7271171
Reliance Jio,Nagaur,5G NR,Commercial Availability,27.2000843,73.7377453
Reliance Jio,Nandri,5G NR,Commercial Availability,26.9236579,76.7549086
Reliance Jio,Nimbahera,5G NR,Commercial Availability,24.6258698,74.6866837
Reliance Jio,Sangariya,5G NR,Commercial Availability,25.8511135,74.8668694
Reliance Jio,Sawai Madhopur,5G NR,Commercial Availability,26.0188919,76.3522441
Reliance Jio,Alandur,5G NR,Commercial Availability,9.9154106,79.1270124
Reliance Jio,Alangulam,5G NR,Commercial Availability,8.8667593,77.4962288
Reliance Jio,Alanthurai,5G NR,Commercial Availability,10.9541167,76.7905294
Reliance Jio,Ambattur,5G NR,Commercial Availability,13.1193746,80.1507648
Reliance Jio,Anakaputhur,5G NR,Commercial Availability,12.9806162,80.1297551
Reliance Jio,Andipalayam,5G NR,Commercial Availability,11.099921,78.109242
Reliance Jio,Annalagraharam,5G NR,Commercial Availability,10.9492735,79.3684245
Reliance Jio,Annamalai Nagar,5G NR,Commercial Availability,11.3899768,79.71224983
Reliance Jio,Arani,5G NR,Commercial Availability,13.3310399,80.0835726
Reliance Jio,Arcot,5G NR,Commercial Availability,12.9078949,79.320393
Reliance Jio,Ariyur,5G NR,Commercial Availability,10.8711121,78.9091249
Reliance Jio,Aruppukkottai,5G NR,Commercial Availability,9.5073229,78.0958971
Reliance Jio,Attur,5G NR,Commercial Availability,11.5995411,78.5962711
Reliance Jio,Avadi,5G NR,Commercial Availability,13.1194809,80.1026704
Reliance Jio,Ayakudi,5G NR,Commercial Availability,10.4565308,77.5599146
Reliance Jio,Ayappakkam,5G NR,Commercial Availability,12.5057641,80.1129406
Reliance Jio,Bargur,5G NR,Commercial Availability,12.5425826,78.3567173
Reliance Jio,Bhavani,5G NR,Commercial Availability,11.4405993,77.6824386
Reliance Jio,Chengalpattu,5G NR,Commercial Availability,12.6840886,79.9836371
Reliance Jio,Chinnavedampatti,5G NR,Commercial Availability,11.0629428,76.9843304
Reliance Jio,Chithode,5G NR,Commercial Availability,11.3954841,77.6580812
Reliance Jio,Chitlapakkam,5G NR,Commercial Availability,12.9330984,80.1413832
Reliance Jio,Dharapadavedu,5G NR,Commercial Availability,12.9676504,79.138001
Reliance Jio,Edayanchavadi,5G NR,Commercial Availability,13.2169796,80.2850172
Reliance Jio,Erumapalayam,5G NR,Commercial Availability,11.6447036,78.1709118
Reliance Jio,Ettimadai,5G NR,Commercial Availability,10.8906828,76.9082896
Reliance Jio,Gangaikondan,5G NR,Commercial Availability,8.8581571,77.7791369
Reliance Jio,Gudalur,5G NR,Commercial Availability,11.4992417,76.4923903
Reliance Jio,Gudiyatham,5G NR,Commercial Availability,12.9485676,78.8705336
Reliance Jio,Harveypatti,5G NR,Commercial Availability,9.877645,78.0615125
Reliance Jio,Ilanji,5G NR,Commercial Availability,8.9585789,77.2782325
Reliance Jio,Injambakkam,5G NR,Commercial Availability,12.9189367,80.251295
Reliance Jio,Irugur,5G NR,Commercial Availability,11.0182228,77.0655208
Reliance Jio,Kalapatti,5G NR,Commercial Availability,11.0787684,77.0370419
Reliance Jio,Kancheepuram,5G NR,Commercial Availability,12.87960515,79.70427615
Reliance Jio,Kannampalayam,5G NR,Commercial Availability,13.2015628,80.2254112
Reliance Jio,Kannapalayam,5G NR,Commercial Availability,13.0907932,80.1003672
Reliance Jio,Karaikkudi,5G NR,Commercial Availability,10.0808082,79.0667313
Reliance Jio,Karamadai,5G NR,Commercial Availability,11.2393183,76.9600768
Reliance Jio,Katpadi,5G NR,Commercial Availability,12.9780435,79.137728
Reliance Jio,Kattupakkam,5G NR,Commercial Availability,13.0400552,80.1243027
Reliance Jio,Kondalampatti,5G NR,Commercial Availability,11.6268192,78.1213275
Reliance Jio,Kondappanaickenpatti,5G NR,Commercial Availability,11.7092612,78.1765422
Reliance Jio,Kondasamudram,5G NR,Commercial Availability,11.10405,79.48127
Reliance Jio,Kottaiyur,5G NR,Commercial Availability,10.257577,78.79004
Reliance Jio,Kottivakkam,5G NR,Commercial Availability,12.9705053,80.2615033
Reliance Jio,Kovalam,5G NR,Commercial Availability,12.7877434,80.2509334
Reliance Jio,Kovur,5G NR,Commercial Availability,13.0113616,80.1208582
Reliance Jio,Kumarapalayam,5G NR,Commercial Availability,10.88994,78.93236
Reliance Jio,Kundrathur,5G NR,Commercial Availability,12.9957704,80.0973114
Reliance Jio,Kurichi,5G NR,Commercial Availability,11.2359695,79.6307838
Reliance Jio,Lakshminarayanapuram,5G NR,Commercial Availability,11.1167171,79.7341776
Reliance Jio,Madukkarai,5G NR,Commercial Availability,10.9148303,76.9534813
Reliance Jio,Maduravoyal,5G NR,Commercial Availability,13.0601732,80.1665988
Reliance Jio,Malumichampatti,5G NR,Commercial Availability,10.9043819,76.9988314
Reliance Jio,Mamallapuram,5G NR,Commercial Availability,12.6195981,80.1936497
Reliance Jio,Manali,5G NR,Commercial Availability,32.23963,77.18871
Reliance Jio,Manapakkam,5G NR,Commercial Availability,13.0147531,80.1744935
Reliance Jio,Mangadu,5G NR,Commercial Availability,10.3228991,79.0874004
Reliance Jio,Mannargudi,5G NR,Commercial Availability,10.6673278,79.4443834
Reliance Jio,Mappilaiurani,5G NR,Commercial Availability,8.8404956,78.1508052
Reliance Jio,Mathigiri,5G NR,Commercial Availability,12.6928265,77.8062946
Reliance Jio,Mathur,5G NR,Commercial Availability,13.1678641,80.2436918
Reliance Jio,Medavakkam,5G NR,Commercial Availability,12.9229928,80.1882897
Reliance Jio,Meenambakkam,5G NR,Commercial Availability,12.9866009,80.1726357
Reliance Jio,Mettur,5G NR,Commercial Availability,11.7902463,77.7980929
Reliance Jio,Mevalurkuppam,5G NR,Commercial Availability,13.0280202,80.007207
Reliance Jio,Moovarasampettai,5G NR,Commercial Availability,12.9693665,80.1833591
Reliance Jio,Mugalivakkam,5G NR,Commercial Availability,13.0205798,80.1685163
Reliance Jio,Nagapattinam,5G NR,Commercial Availability,10.7647952,79.8430779
Reliance Jio,Nallipalayam,5G NR,Commercial Availability,11.321464,77.944515
Reliance Jio,Nallur,5G NR,Commercial Availability,11.3310624,79.7738743
Reliance Jio,Nandambakkam,5G NR,Commercial Availability,13.0166484,80.1911885
Reliance Jio,Narasingapuram,5G NR,Commercial Availability,11.6056296,78.5744935
Reliance Jio,Nathampannai,5G NR,Commercial Availability,10.4087671,78.7918432
Reliance Jio,Navalpattu,5G NR,Commercial Availability,10.7504375,78.7762002
Reliance Jio,Neelankarai,5G NR,Commercial Availability,12.9454955,80.2574692
Reliance Jio,Nemilicheri,5G NR,Commercial Availability,13.1256971,80.0506578
Reliance Jio,Nerkunram,5G NR,Commercial Availability,12.6900289,79.8531496
Reliance Jio,Nolambur,5G NR,Commercial Availability,13.0747182,80.1682206
Reliance Jio,Omalur,5G NR,Commercial Availability,11.7429887,78.047213
Reliance Jio,Othakadai,5G NR,Commercial Availability,9.9604223,78.1891222
Reliance Jio,Pachchal,5G NR,Commercial Availability,12.2690856,78.938281
Reliance Jio,Padappai,5G NR,Commercial Availability,12.8876927,80.0220457
Reliance Jio,Palani,5G NR,Commercial Availability,10.4511094,77.5154495
Reliance Jio,Palavakkam,5G NR,Commercial Availability,12.95999,80.2560268
Reliance Jio,Pallapatti,5G NR,Commercial Availability,9.9155048,77.5959205
Reliance Jio,Pallavaram,5G NR,Commercial Availability,12.9654669,80.1451178
Reliance Jio,Pallikaranai,5G NR,Commercial Availability,12.9304748,80.2077692
Reliance Jio,Pallipalayam,5G NR,Commercial Availability,11.3652431,77.7482633
Reliance Jio,Pammal,5G NR,Commercial Availability,12.9737938,80.1408
Reliance Jio,Panruti,5G NR,Commercial Availability,11.7722823,79.5518978
Reliance Jio,Paraniputhur,5G NR,Commercial Availability,13.0225293,80.128496
Reliance Jio,Pavali,5G NR,Commercial Availability,9.6026054,77.9211313
Reliance Jio,Peerkankaranai,5G NR,Commercial Availability,12.9080858,80.1009824
Reliance Jio,Periakottai,5G NR,Commercial Availability,10.5678941,79.0795898
Reliance Jio,Periyapatti,5G NR,Commercial Availability,10.6726697,78.462832
Reliance Jio,Periyasemur,5G NR,Commercial Availability,11.366551,77.6978494
Reliance Jio,Perungalathur,5G NR,Commercial Availability,12.9145454,80.0879549
Reliance Jio,Perungudi,5G NR,Commercial Availability,12.9710239,80.2418051
Reliance Jio,Pichandarkovil,5G NR,Commercial Availability,10.8775915,78.7080495
Reliance Jio,Pooluvapatti,5G NR,Commercial Availability,10.9596773,76.8149681
Reliance Jio,Poonamallee,5G NR,Commercial Availability,13.0492031,80.1010677
Reliance Jio,Porur,5G NR,Commercial Availability,13.0320131,80.158304
Reliance Jio,Pudukkottai (CT),5G NR,Commercial Availability,10.3969033,78.8151884
Reliance Jio,Pudupattinam,5G NR,Commercial Availability,10.7746935,79.1498599
Reliance Jio,Puthagaram,5G NR,Commercial Availability,13.1346231,80.1978478
Reliance Jio,Puzhal,5G NR,Commercial Availability,13.1636492,80.2038067
Reliance Jio,Rajapalayam,5G NR,Commercial Availability,9.4456102,77.5542849
Reliance Jio,Ramapuram,5G NR,Commercial Availability,13.0298609,80.1780333
Reliance Jio,Rameswaram,5G NR,Commercial Availability,9.2844657,79.3125553
Reliance Jio,Ranipettai,5G NR,Commercial Availability,12.9245871,79.3341878
Reliance Jio,Sankarapuram,5G NR,Commercial Availability,11.8873761,78.9166118
Reliance Jio,Saravanampatti,5G NR,Commercial Availability,10.6469642,78.3395362
Reliance Jio,Sathuvachari,5G NR,Commercial Availability,12.9361096,79.1557785
Reliance Jio,Sembakkam,5G NR,Commercial Availability,12.7023624,80.1298612
Reliance Jio,Senneerkuppam,5G NR,Commercial Availability,13.0501739,80.1193176
Reliance Jio,Sevur,5G NR,Commercial Availability,11.2510006,77.2319794
Reliance Jio,Sholinganallur,5G NR,Commercial Availability,12.8935356,80.2320634
Reliance Jio,Silaiman,5G NR,Commercial Availability,9.8739731,78.1898831
Reliance Jio,Sivagnanapuram,5G NR,Commercial Availability,8.229457,77.576952
Reliance Jio,Somayampalayam,5G NR,Commercial Availability,11.0462449,76.9050297
Reliance Jio,Sriperumbudur,5G NR,Commercial Availability,12.9201301,79.93910564
Reliance Jio,Sulur,5G NR,Commercial Availability,11.0268912,77.1258565
Reliance Jio,Surampatti,5G NR,Commercial Availability,11.3278082,77.7107402
Reliance Jio,Swamimalai,5G NR,Commercial Availability,10.9560799,79.324786
Reliance Jio,Tambaram,5G NR,Commercial Availability,12.9245279,80.1150525
Reliance Jio,Tenkasi,5G NR,Commercial Availability,8.9560546,77.3058504
Reliance Jio,Thanthoni,5G NR,Commercial Availability,10.6791885,79.2994596
Reliance Jio,Thirumazhisai,5G NR,Commercial Availability,13.0540139,80.0607568
Reliance Jio,Thirunagar,5G NR,Commercial Availability,11.7715999,79.7455242
Reliance Jio,Thiruporur,5G NR,Commercial Availability,12.7258558,80.189518
Reliance Jio,Thiruthangal,5G NR,Commercial Availability,9.4776401,77.8062084
Reliance Jio,Thiruverumbur,5G NR,Commercial Availability,10.7912986,78.7674006
Reliance Jio,Thottipalayam,5G NR,Commercial Availability,11.2255263,77.6649628
Reliance Jio,Tindivanam,5G NR,Commercial Availability,12.2261678,79.6515049
Reliance Jio,Tirupathur,5G NR,Commercial Availability,12.490898,78.564709
Reliance Jio,Tirupattur,5G NR,Commercial Availability,12.490898,78.564709
Reliance Jio,Tirusulam,5G NR,Commercial Availability,12.9738279,80.1670775
Reliance Jio,Tiruvottiyur,5G NR,Commercial Availability,13.1563873,80.3005279
Reliance Jio,Udhagamandalam,5G NR,Commercial Availability,11.4126769,76.7030504
Reliance Jio,Ullur,5G NR,Commercial Availability,10.9712028,79.4018254
Reliance Jio,Urapakkam,5G NR,Commercial Availability,12.8636676,80.0721616
Reliance Jio,Vadavalli,5G NR,Commercial Availability,11.0253387,76.9051251
Reliance Jio,Valasaravakkam,5G NR,Commercial Availability,13.0410164,80.1721682
Reliance Jio,Vallam,5G NR,Commercial Availability,10.7188639,79.0612026
Reliance Jio,Vanagaram,5G NR,Commercial Availability,13.0604406,80.1533447
Reliance Jio,Vandalur,5G NR,Commercial Availability,12.8921486,80.0829603
Reliance Jio,Veerappanchatiram,5G NR,Commercial Availability,11.3485673,77.7119662
Reliance Jio,Velampalayam,5G NR,Commercial Availability,11.1702905,77.7463526
Reliance Jio,Velankanni,5G NR,Commercial Availability,10.6821882,79.8481424
Reliance Jio,Venkatapuram,5G NR,Commercial Availability,13.1059682,80.0629883
Reliance Jio,Vilar,5G NR,Commercial Availability,10.730722,79.1565148
Reliance Jio,Viraganur,5G NR,Commercial Availability,11.4759738,78.7383837
Reliance Jio,Virudhunagar,5G NR,Commercial Availability,9.58224,77.9537
Reliance Jio,Virupakshipuram,5G NR,Commercial Availability,12.7128978,79.3121051
Reliance Jio,Walajapet,5G NR,Commercial Availability,12.9254734,79.3637892
Reliance Jio,Zamin Uthukuli,5G NR,Commercial Availability,10.652003,76.9794626
Reliance Jio,Zuzuvadi,5G NR,Commercial Availability,12.7695338,77.7885075
Reliance Jio,Ameenapur,5G NR,Commercial Availability,18.7839123,78.3642028
Reliance Jio,Bandlaguda,5G NR,Commercial Availability,17.48328,78.66115
Reliance Jio,Bhanur,5G NR,Commercial Availability,17.4899467,78.1787392
Reliance Jio,Bhimaram,5G NR,Commercial Availability,18.8488193,79.6753889
Reliance Jio,Bhongir,5G NR,Commercial Availability,17.5172789,78.8863383
Reliance Jio,Bodhan,5G NR,Commercial Availability,18.6536941,77.8936802
Reliance Jio,Boduppal,5G NR,Commercial Availability,17.4200755,78.5827841
Reliance Jio,Bollaram,5G NR,Commercial Availability,18.1609088,78.0699201
Reliance Jio,Chityala,5G NR,Commercial Availability,16.6278188,79.4669286
Reliance Jio,Dasnapur,5G NR,Commercial Availability,19.4476182,78.6124131
Reliance Jio,Dundigal,5G NR,Commercial Availability,17.6078985,78.413704
Reliance Jio,Enumamula,5G NR,Commercial Availability,18.0000583,79.617178
Reliance Jio,Gadwal,5G NR,Commercial Availability,16.23366,77.80814
Reliance Jio,Gajwel,5G NR,Commercial Availability,17.8456745,78.6828741
Reliance Jio,Ghatkesar,5G NR,Commercial Availability,17.4510837,78.6843022
Reliance Jio,Gorrekunta,5G NR,Commercial Availability,17.9780557,79.6462465
Reliance Jio,Isnapur,5G NR,Commercial Availability,17.5441251,78.1978941
Reliance Jio,Kadipikonda,5G NR,Commercial Availability,17.9642795,79.5120922
Reliance Jio,Kalwakurthy,5G NR,Commercial Availability,16.6721316,78.4880729
Reliance Jio,Kamareddy,5G NR,Commercial Availability,18.3222091,78.3387118
Reliance Jio,Khammam,5G NR,Commercial Availability,17.24725,80.15144
Reliance Jio,Kismatpur,5G NR,Commercial Availability,17.3351206,78.3926988
Reliance Jio,Kompalle,5G NR,Commercial Availability,18.4019928,79.8215012
Reliance Jio,Kothakota,5G NR,Commercial Availability,16.3806119,77.9398656
Reliance Jio,Kothapet,5G NR,Commercial Availability,18.0271389,79.6531104
Reliance Jio,Laxmidevipalle,5G NR,Commercial Availability,18.2102043,78.4162942
Reliance Jio,Medak,5G NR,Commercial Availability,18.0458792,78.2651993
Reliance Jio,Medchal,5G NR,Commercial Availability,17.6339929,78.4843146
Reliance Jio,Medipalle,5G NR,Commercial Availability,18.800405,78.8149265
Reliance Jio,Meerpet,5G NR,Commercial Availability,17.4546432,78.57154988
Reliance Jio,Miryalaguda,5G NR,Commercial Availability,16.8710119,79.5617353
Reliance Jio,Nagaram,5G NR,Commercial Availability,18.6810106,79.4670359
Reliance Jio,Narsingi,5G NR,Commercial Availability,18.0191012,78.0692712
Reliance Jio,Palwancha,5G NR,Commercial Availability,17.5976713,80.7057072
Reliance Jio,Peddapalle,5G NR,Commercial Availability,16.1722391,77.760645
Reliance Jio,Pothreddipalle,5G NR,Commercial Availability,17.5910164,78.084667
Reliance Jio,Sarapaka,5G NR,Commercial Availability,17.6884787,80.86924
Reliance Jio,Shamshabad,5G NR,Commercial Availability,17.2611444,78.3931943
Reliance Jio,Sircilla,5G NR,Commercial Availability,18.3897573,78.8085973
Reliance Jio,Thorrur,5G NR,Commercial Availability,17.582996,79.6589492
Reliance Jio,Wanaparthy,5G NR,Commercial Availability,16.3617799,78.0610836
Reliance Jio,Yellandu,5G NR,Commercial Availability,17.5915639,80.3216885
Reliance Jio,Manu,5G NR,Commercial Availability,23.9970074,91.9967767
Reliance Jio,Narsingarh,5G NR,Commercial Availability,23.9095854,91.2524628
Reliance Jio,Air Force Area,5G NR,Commercial Availability,26.7552868,83.4291887
Reliance Jio,Allahabad,5G NR,Commercial Availability,25.4381302,81.8338005
Reliance Jio,Ayodhya,5G NR,Commercial Availability,26.78796,82.19855
Reliance Jio,Bakshi Ka Talab,5G NR,Commercial Availability,26.9837375,80.9207025
Reliance Jio,Bhadohi,5G NR,Commercial Availability,25.3941093,82.5701465
Reliance Jio,Chandausi,5G NR,Commercial Availability,28.449104,78.7828513
Reliance Jio,Dadri,5G NR,Commercial Availability,28.5534523,77.5555503
Reliance Jio,Dhakauli,5G NR,Commercial Availability,28.6486035,77.9208809
Reliance Jio,Dhanipur,5G NR,Commercial Availability,28.184594,78.516979
Reliance Jio,Etawah,5G NR,Commercial Availability,26.7780674,79.0220015
Reliance Jio,Etmadpur,5G NR,Commercial Availability,27.2336372,78.1981356
Reliance Jio,Faridpur,5G NR,Commercial Availability,28.2083265,79.5375964
Reliance Jio,Gokul,5G NR,Commercial Availability,27.439072,77.7203733
Reliance Jio,Greater Noida,5G NR,Commercial Availability,28.4670734,77.5137649
Reliance Jio,Hasanpur,5G NR,Commercial Availability,28.7227817,78.2826224
Reliance Jio,Hathras,5G NR,Commercial Availability,27.5975888,78.0545477
Reliance Jio,Jhusi,5G NR,Commercial Availability,25.4281109,81.9137525
Reliance Jio,Kairana,5G NR,Commercial Availability,29.394447,77.2052786
Reliance Jio,Kalwari,5G NR,Commercial Availability,26.6392464,82.6803266
Reliance Jio,Kandharpur,5G NR,Commercial Availability,26.803037,82.1948254
Reliance Jio,Karanpur,5G NR,Commercial Availability,28.7799597,78.6833953
Reliance Jio,Kareli,5G NR,Commercial Availability,25.4275399,81.8155288
Reliance Jio,Kithaur,5G NR,Commercial Availability,28.8671443,77.938252
Reliance Jio,Kukra,5G NR,Commercial Availability,28.1947873,80.4521083
Reliance Jio,Loni,5G NR,Commercial Availability,28.7317295,77.2900919
Reliance Jio,Maheshpur,5G NR,Commercial Availability,29.7095995,77.5566959
Reliance Jio,Malhipur,5G NR,Commercial Availability,27.4087071,82.3780001
Reliance Jio,Mawana,5G NR,Commercial Availability,29.099061,77.9208609
Reliance Jio,Nawabganj,5G NR,Commercial Availability,26.8637478,82.1381306
Reliance Jio,Pali Khera,5G NR,Commercial Availability,27.475056,77.641443
Reliance Jio,Runkata,5G NR,Commercial Availability,27.236332,77.8742231
Reliance Jio,Sarsaul,5G NR,Commercial Availability,26.2840047,80.4884002
Reliance Jio,Sarsawa,5G NR,Commercial Availability,30.0337379,77.3917072
Reliance Jio,Shahjahanpur,5G NR,Commercial Availability,27.88374,79.91225
Reliance Jio,Tundla,5G NR,Commercial Availability,27.2132859,78.2371117
Reliance Jio,Vrindavan,5G NR,Commercial Availability,27.5753726,77.6938045
Reliance Jio,Bahadarabad,5G NR,Commercial Availability,29.9197264,78.0436674
Reliance Jio,Hardwar,5G NR,Commercial Availability,29.9384473,78.1452985
Reliance Jio,Mukhani,5G NR,Commercial Availability,29.2180465,79.5185004
Reliance Jio,Abhirampur,5G NR,Commercial Availability,22.4649984,88.1693867
Reliance Jio,Ajodhyanagar,5G NR,Commercial Availability,22.3253906,88.2714879
Reliance Jio,Amtala,5G NR,Commercial Availability,22.3668791,88.2777495
Reliance Jio,Balarampur,5G NR,Commercial Availability,23.0962135,86.2200923
Reliance Jio,Bamangachhi,5G NR,Commercial Availability,22.3721447,88.390485
Reliance Jio,Bamunara,5G NR,Commercial Availability,23.41888815,87.85401622
Reliance Jio,Banagram,5G NR,Commercial Availability,22.4463029,88.284084
Reliance Jio,Baniara,5G NR,Commercial Availability,22.5341023,88.6356766
Reliance Jio,Bankra,5G NR,Commercial Availability,22.3261795,86.8406152
Reliance Jio,Bansberia,5G NR,Commercial Availability,22.9600234,88.4053516
